
-65	3.370759722419797e-72	3.3707345111095805e-72
-64	1.9957155687055153e-70	1.9957006419194922e-70
-63	1.1443103439517076e-68	1.1443017851783301e-68
-62	6.350802915604388e-67	6.350755415301342e-67
-61	3.4096521409723938e-65	3.409626638759904e-65
-60	1.769849582058395e-63	1.769836344612884e-63
-59	8.87659557525931e-62	8.876529183480794e-62
-58	4.299019712052508e-60	4.2989875578792763e-60
-57	2.0092043423085878e-58	2.0091893146243767e-58
-56	9.055619505250867e-57	9.055551774457943e-57
-55	3.9332144050868735e-55	3.933184986916677e-55
-54	1.645114126022737e-53	1.6451018215188392e-53
-53	6.6211541010636344e-52	6.621104578648786e-52
-52	2.562222069532072e-50	2.562202905586568e-50
-51	9.52546728773312e-49	9.525396042716687e-49
-50	3.3991249949863156e-47	3.3990995714840415e-47
-49	1.163233338854575e-45	1.1632246385366103e-45
-48	3.8139441348796643e-44	3.81391560876308e-44
-47	1.1969016910503865e-42	1.1968927389107559e-42
-46	3.591423182473837e-41	3.5913963206813313e-41
-45	1.0292539989685784e-39	1.0292463007362655e-39
-44	2.8140062861192395e-38	2.813985238956719e-38
-43	7.330696702997469e-37	7.33064187356074e-37
-42	1.8172906214325012e-35	1.8172770291322465e-35
-41	4.2812546129115406e-34	4.281222591558963e-34
-40	9.571016767723038e-33	9.570945181947514e-33
-39	2.027304261475449e-31	2.0272890983882702e-31
-38	4.0620357445805915e-30	4.062005362851922e-30
-37	7.685543671681165e-29	7.685486188158256e-29
-36	1.3705667822624679e-27	1.3705565311965812e-27
-35	2.2990564866869602e-26	2.29903929104055e-26
-34	3.6198041194144195e-25	3.61977704531771e-25
-33	5.336949808623293e-24	5.3369098912398414e-24
-32	7.349785820877313e-23	7.349730848607119e-23
-31	9.428284680181361e-22	9.42821416190029e-22
-30	1.1232004560783828e-20	1.123192055168173e-20
-29	1.238533296689998e-19	1.2385240331538647e-19
-28	1.2594759463715785e-18	1.2594665261952421e-18
-27	1.176327775912435e-17	1.1763189776371145e-17
-26	1.0044546643677529e-16	1.0044471516066772e-16
-25	7.800803254938163e-16	7.800744909271877e-16
-24	5.4773887631501865e-15	5.4773477953271345e-15
-23	3.453368024863849e-14	3.453342195588292e-14
-22	1.9392452009540518e-13	1.9392306964752123e-13
-21	9.605896337264336e-13	9.6058244904791e-13
-20	4.14775928483764e-12	4.147728261892095e-12
-19	1.5381021147047876e-11	1.5380906105505145e-11
-18	4.80395687827196e-11	4.8039209473244645e-11
-17	1.2304216938231538e-10	1.23041249094673e-10
-16	2.4846694104101123e-10	2.484650826449966e-10
-15	3.709308630273609e-10	3.7092808866832354e-10
-14	3.611691899029209e-10	3.611664885555768e-10
-13	1.628194073069752e-10	1.628181895070417e-10
-12	9.191285681409048e-13	9.191216935622865e-13
-11	1.2940307959307355e-10	1.2940211172877264e-10
-10	2.5656933982869206e-10	2.565674208300934e-10
-9	6.243010875589272e-11	6.242964181271579e-11
-8	5.564835187361695e-11	5.56479356542443e-11
-7	2.275071817064951e-10	2.2750548007648652e-10
-6	2.752886681945353e-11	2.7528660918479318e-11
-5	1.2757139991639914e-10	1.2757044575151465e-10
-4	1.4503896812957735e-10	1.4503788331665244e-10
-3	3.022060824218315e-11	3.022038220838015e-11
-2	1.9678394013745246e-10	1.9678246829988238e-10
-1	4.498211171543848e-12	4.498177527350993e-12
0	2.040103745304805e-10	2.0400884864279374e-10
1	4.4982160300170426e-12	4.498182385781427e-12
2	1.9678436522632077e-10	1.9678289338500933e-10
3	3.0220706165201113e-11	3.022048013053627e-11
4	1.4503959475101305e-10	1.4503850993257307e-10
5	1.2757208886070492e-10	1.2757113468975688e-10
6	2.752904522182549e-11	2.752883931928115e-11
7	2.2750890180931121e-10	2.2750720016416372e-10
8	5.564883271716203e-11	5.5648416493557417e-11
9	6.243071562961318e-11	6.243024868109497e-11
10	2.565721110213239e-10	2.5657019199833533e-10
11	1.2940461703773128e-10	1.2940364915989905e-10
12	9.191404811195905e-13	9.191336064361243e-13
13	1.6282169349625672e-10	1.62820475676202e-10
14	3.6117465127324235e-10	3.6117194987783194e-10
15	3.709368726521551e-10	3.7093409824022613e-10
16	2.4847123494133836e-10	2.484693765075325e-10
17	1.2304442864379797e-10	1.2304350833627136e-10
18	4.804050275811834e-11	4.804014344042328e-11
19	1.538133679489802e-11	1.5381221750577203e-11
20	4.147848884802519e-12	4.147817861068387e-12
21	9.606114219450466e-13	9.606042370747609e-13
22	1.9392912817714367e-13	1.9392767768870306e-13
23	3.45345381467294e-14	3.4534279846423314e-14
24	5.47753075062782e-15	5.477489781555107e-15
25	7.801013896857428e-16	7.80095554933724e-16
26	1.0044828721791791e-16	1.0044753591698404e-16
27	1.1763620809622164e-17	1.1763532823849703e-17
28	1.2595140366441849e-18	1.2595046161326089e-18
29	1.2385720913625262e-19	1.238562827484953e-19
30	1.1232368513668123e-20	1.1232284501362809e-20
31	9.428600370493586e-22	9.428529849434056e-22
32	7.350039854832052e-23	7.349984880326059e-23
33	5.3371400366048015e-24	5.3371001175471174e-24
34	3.619937052033711e-25	3.619909976767037e-25
35	2.2991433998379092e-26	2.2991262034265566e-26
36	1.3706200753332527e-27	1.3706098237983247e-27
37	7.685850817491234e-29	7.685793331265075e-29
38	4.062202467707751e-30	4.0621720845117215e-30
39	2.0273896603769354e-31	2.0273744965381436e-31
40	9.571430278703187e-33	9.57135868928826e-33
41	4.281444206708794e-34	4.281412183687567e-34
42	1.817373062407757e-35	1.817359469381923e-35
43	7.331037176552812e-37	7.330982344119509e-37
44	2.814140021910639e-38	2.814118973571084e-38
45	1.0293040260564297e-39	1.0292963273838184e-39
46	3.5916016235331743e-41	3.5915747601701744e-41
47	1.1969624523356167e-42	1.196953499661214e-42
48	3.8141418711832427e-44	3.8141133433263413e-44
49	1.1632949038711756e-45	1.1632862030113651e-45
50	3.399308567837373e-47	3.3992831427194367e-47
51	9.52599200821062e-49	9.525920758576028e-49
52	2.562365979836465e-50	2.562346814624378e-50
53	6.621533138040346e-52	6.6214836122895184e-52
54	1.6452100797918482e-53	1.6451977744434434e-53
55	3.9334480642362495e-55	3.9334186440095725e-55
56	9.056167250863233e-57	9.056099515249498e-57
57	2.009328042938531e-58	2.0093130141656065e-58
58	4.2992890332959235e-60	4.2992568767523407e-60
59	8.877161256607534e-62	8.877094859850341e-62
60	1.7699642814872803e-63	1.7699510430322777e-63
61	3.409876794782932e-65	3.409851290593222e-65
62	6.351228214680146e-67	6.351180710633966e-67
63	1.1443882118979478e-68	1.1443796524392381e-68
64	1.9958535287099518e-70	1.9958386007097156e-70
65	3.3709963775731695e-72	3.370971164180104e-72
66	5.516822985438515e-74	5.516781722315064e-74
67	8.752664681933502e-76	8.75259921629891e-76
68	1.3468655270391845e-77	1.3468554531453407e-77
69	2.0111587674982418e-79	2.0111437250151928e-79
70	2.9154505702941793e-81	2.91542876414905e-81
71	4.104829474344338e-83	4.104798772223473e-83
72	5.615671945827518e-85	5.615629943338409e-85
73	7.468046171562901e-87	7.467990314212099e-87
74	9.657997146202355e-89	9.657924909077182e-89
75	1.215102830936889e-90	1.215093742557349e-90
76	1.4878223360452632e-92	1.4878112078551016e-92
77	1.7736288269285438e-94	1.7736155610430512e-94
78	2.0592311794366537e-96	2.0592157773822784e-96
79	2.3293297703296254e-98	2.3293123480666164e-98
80	2.56796474455925e-100	2.5679455374199226e-100
81	2.7600955221406766e-102	2.7600748779537107e-102
82	2.8931911886383866e-104	2.893169548957785e-104
83	2.9585947453786767e-106	2.958572616508773e-106
84	2.9524532408067473e-108	2.9524311578702477e-108
85	2.876075555403646e-110	2.876054043733609e-110
86	2.7356753569770797e-112	2.7356548954314486e-112
87	2.5415579175112263e-114	2.541538907869557e-114
88	2.3068950402733515e-116	2.306877785796493e-116
89	2.0462859986978887e-118	2.0462706934511587e-118
90	1.7743162184493794e-120	1.77430294740608e-120
91	1.5043009853310262e-122	1.5042897338724604e-122
92	1.2473482777592084e-124	1.2473389481842495e-124
93	1.0118071483936725e-126	1.011799580554198e-126
94	8.031008870118862e-129	8.03094880196078e-129
95	6.238896995884188e-131	6.238850331873119e-131
96	4.74473120726255e-133	4.744695718904466e-133
97	3.533296325403915e-135	3.533269898006516e-135
98	2.5769714482046552e-137	2.5769521736664423e-137
99	1.8411732471326746e-139	1.8411594760187114e-139
100	1.288924971295959e-141	1.2889153307396501e-141
101	8.842988612238095e-144	8.842922470810422e-144
102	5.9469953330169415e-146	5.946950852263149e-146
103	3.921119631184578e-148	3.921090303034181e-148
104	2.535255104427647e-150	2.53523614189728e-150
105	1.6077397203194927e-152	1.607727695172152e-152
106	1.00017064299784e-154	1.0001631621846574e-154
107	6.104877328300107e-157	6.104831666640798e-157
108	3.656814268680484e-159	3.656786917398186e-159
109	2.1499538184521284e-161	2.1499377377887142e-161
110	1.2408843674155512e-163	1.2408750861716571e-163
111	7.032078646878519e-166	7.032026050162067e-166
112	3.913445067739922e-168	3.913415796966577e-168
113	2.139091867831417e-170	2.1390758684042854e-170
114	1.1485887445501969e-172	1.1485801536318026e-172
115	6.059455322247092e-175	6.059410000288826e-175
116	3.141262910448661e-177	3.141239415234563e-177
117	1.6004540480146488e-179	1.600442077347066e-179
118	8.01522550203729e-182	8.0151655517942e-182
119	3.946264114089347e-184	3.9462345978249003e-184
120	1.9103703290789154e-186	1.910356040374568e-186
121	9.094358333338288e-189	9.094290311652728e-189
122	4.258049050663396e-191	4.2580172023800343e-191
123	1.9610711564442048e-193	1.961056488516452e-193
124	8.885444014271531e-196	8.885377555151555e-196
125	3.961193258832925e-198	3.961163630888308e-198
126	1.7377652793890888e-200	1.7377522816848624e-200
127	7.502923814338611e-203	7.50286769583111e-203
128	3.188596308521749e-205	3.1885724592481404e-205
129	1.3339897316635041e-207	1.3339797540162713e-207
130	5.4946860467019864e-210	5.494644948901195e-210
131	2.2285551767877507e-212	2.2285385081874593e-212
132	8.901144571902521e-215	8.901077995298672e-215
133	3.5015579323354467e-217	3.5015317422364513e-217
134	1.3568131200404998e-219	1.356802971679683e-219
135	5.179305224501809e-222	5.1792664855904364e-222
136	1.9478902203368466e-224	1.9478756509784989e-224
137	7.218500115242383e-227	7.218446124045226e-227
138	2.63612670970374e-229	2.636106992636732e-229
139	9.487876540604673e-232	9.487805575459237e-232
140	3.365899324785064e-234	3.3658741493354376e-234
141	1.1770850106009203e-236	1.1770762065208358e-236
142	4.058202841535548e-239	4.058172487953692e-239
143	1.3795036403206039e-241	1.3794933222359007e-241
144	4.6240068612971315e-244	4.623972275742145e-244
145	1.5284925829208884e-246	1.5284811504617907e-246
146	4.983099712072329e-249	4.983062440652303e-249
147	1.6023918909176872e-251	1.6023799057216515e-251
148	5.08290259860629e-254	5.0828645806968e-254
149	1.5906298626220702e-256	1.590617965398638e-256
150	4.911120916972484e-259	4.9110841839085546e-259
151	1.4961860138188746e-261	1.4961748229924497e-261
152	4.49803480042722e-264	4.498001157062676e-264
153	1.3345368162503528e-266	1.3345268344883435e-266
154	3.9079284036162405e-269	3.907899173988015e-269
155	1.1295571133231507e-271	1.1295486647196406e-271
156	3.2229393057479625e-274	3.2229151995397824e-274
157	9.078512491263704e-277	9.078444587864912e-277
158	2.5248276191266172e-279	2.5248087344918077e-279
159	6.933277930999547e-282	6.933226073029815e-282
160	1.880053681321071e-284	1.880039619317909e-284
161	5.034555487768517e-287	5.0345178314278313e-287
162	1.3315126635267333e-289	1.3315027043755468e-289
163	3.4782146374967225e-292	3.478188621920841e-292
164	8.97485758615778e-295	8.974790458008668e-295
165	2.287660936139383e-297	2.2876438253988957e-297
166	5.7607766818143293e-300	5.760733593626461e-300
167	1.4332690161843837e-302	1.4332582959336384e-302
168	3.5234108051945837e-305	3.523384451557908e-305
169	8.558920157475198e-308	8.558856140332125e-308
170	2.0545922500736e-310	2.0545768825814e-310
171	4.8743171118e-313	4.87428065394e-313
172	1.14291387e-315	1.142905325e-315
173	2.648834e-318	2.648814e-318
174	6.067e-321	6.067e-321
175	1.5e-323	1.5e-323

